ENGINE_COOLANT_TEMP,ENGINE_LOAD,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,Short Term Fuel Trim Bank 1,MAF,SPEED,THROTTLE_POS,TIMING_ADVANCE,entropy_joint,complexity_joint,fisher_joint
87.0,20.4,2383.0,58.0,-1.6,6.53,42.0,24.3,63.9,0.7172945028435973,0.362362856842807,0.7172945028435973
87.0,27.8,2140.0,20.0,0.0,6.35,40.0,23.9,71.0,0.7173929434337091,0.3621552948974987,0.7173929434337091
87.0,19.2,1866.0,19.0,0.0,5.14,36.0,23.1,63.1,0.7162246128191518,0.3628215334769806,0.7162246128191518
87.0,18.4,1742.0,48.0,-1.6,6.29,37.0,26.3,63.1,0.7157722038660053,0.3630873114165734,0.7157722038660053
87.0,22.7,1858.0,20.0,0.0,5.32,23.0,23.5,74.1,0.7160724405051627,0.3627658405352013,0.7160724405051627
87.0,21.6,899.0,34.0,3.9,3.76,17.0,20.4,64.7,0.7193495140610955,0.3621862339686814,0.7193495140610955
87.0,37.6,778.0,30.0,-4.7,4.33,6.0,20.4,60.0,0.7189368914341753,0.3624458516765249,0.7189368914341753
88.0,37.3,788.0,31.0,-2.3,3.9,1.0,20.4,54.9,0.7194557098005885,0.3620313936426088,0.7194557098005885
88.0,37.6,799.0,32.0,-4.7,3.86,0.0,20.0,56.9,0.719124263700107,0.3617288246018691,0.719124263700107
88.0,38.4,795.0,31.0,-4.7,4.17,0.0,20.4,56.9,0.718629307426475,0.3614357125262641,0.718629307426475
88.0,37.3,808.0,33.0,-3.1,4.16,0.0,20.4,56.9,0.7167531037645692,0.3616916613707239,0.7167531037645692
88.0,36.1,796.0,32.0,2.3,3.9,0.0,20.4,58.0,0.7161662171923499,0.361711740219695,0.7161662171923499
89.0,37.6,779.0,32.0,1.6,4.15,0.0,20.4,56.9,0.7126248810633646,0.3641505646918255,0.7126248810633646
89.0,38.4,792.0,31.0,-3.1,4.08,0.0,20.0,60.0,0.7106174817457135,0.3644061275774316,0.7106174817457135
89.0,39.6,812.0,53.0,-2.3,8.35,12.0,28.6,53.7,0.7116201663851863,0.3646717072370251,0.7116201663851863
89.0,74.9,2558.0,50.0,1.6,23.91,21.0,29.8,69.4,0.713232148081964,0.3640508662501003,0.713232148081964
90.0,74.1,2112.0,30.0,-4.7,22.81,31.0,32.9,67.8,0.7146446319795959,0.363642293738698,0.7146446319795959
90.0,43.5,2664.0,50.0,3.9,8.1,34.0,25.5,74.9,0.7145028675576275,0.3644103084649064,0.7145028675576275
91.0,61.6,1715.0,47.0,-6.2,15.72,37.0,31.8,68.6,0.7091587359719448,0.3689749251222552,0.7091587359719448
91.0,27.8,1743.0,20.0,0.0,4.72,26.0,22.0,74.5,0.7080616278586787,0.3688536174057995,0.7080616278586787
91.0,65.5,1267.0,24.0,6.2,12.1,15.0,29.4,65.9,0.7077168441018363,0.3671500891432953,0.7077168441018363
91.0,34.9,785.0,32.0,6.2,3.95,6.0,20.0,60.0,0.7083645610664135,0.365895397830857,0.7083645610664135
92.0,38.8,790.0,35.0,-1.6,4.18,4.0,20.4,60.8,0.7082686300638511,0.3658836374132481,0.7082686300638511
92.0,45.9,1104.0,48.0,2.3,8.74,33.67127381397086,27.5,62.4,0.7085781498758257,0.3661100644752712,0.7085781498758257
92.0,39.2,1576.0,58.0,3.9,12.8,23.0,30.2,65.9,0.7053673167732252,0.3693215163306454,0.7053673167732252
92.0,76.5,2190.0,19.0,-5.5,24.83,35.0,34.9,67.8,0.7089160280165204,0.3667575922925959,0.7089160280165204
93.0,60.4,1692.0,62.0,0.0,15.29,42.0,31.8,72.5,0.7086202152939896,0.3670586606235858,0.7086202152939896
93.0,25.5,2056.0,19.0,0.0,6.15,37.0,23.5,73.7,0.7076975740067993,0.3673597943931038,0.7076975740067993
93.0,24.7,1031.0,33.0,-0.8,2.6,19.0,19.2,59.2,0.7059287976241683,0.3679654388538077,0.7059287976241683
93.0,38.4,779.0,35.0,-2.3,4.07,9.0,20.4,54.9,0.7056875221814805,0.3679366830837547,0.7056875221814805
94.0,32.5,814.0,31.0,0.0,4.01,1.0,19.6,60.0,0.7052245741415994,0.3678103175811448,0.7052245741415994
94.0,34.1,810.0,31.0,1.6,3.73,0.0,20.0,55.7,0.7065252798673115,0.3673598172223338,0.7065252798673115
94.0,37.3,798.0,31.0,1.6,3.85,0.0,20.0,53.7,0.7072719084512613,0.36699122708376,0.7072719084512613
94.0,37.3,805.0,32.0,1.6,4.03,0.0,20.0,56.1,0.707826269854678,0.3668030928556608,0.707826269854678
94.0,38.0,804.0,34.0,0.8,4.03,0.0,20.4,56.1,0.7076851046527014,0.3666874802229447,0.7076851046527014
94.0,35.3,809.0,32.0,2.3,3.77,0.0,20.0,56.5,0.7066605905686533,0.3666096404836464,0.7066605905686533
95.0,35.3,789.0,32.0,1.6,3.91,0.0,20.0,56.5,0.7014659666229407,0.3706877325888142,0.7014659666229407
95.0,36.1,816.0,32.0,1.6,3.78,0.0,20.0,56.1,0.6978415384309613,0.3717820616845543,0.6978415384309613
95.0,38.0,809.0,32.0,1.6,3.91,0.0,20.0,55.3,0.6974631935286437,0.3717171394218888,0.6974631935286437
96.0,35.3,810.0,31.0,0.8,3.89,0.0,20.0,58.0,0.6974631935286437,0.3717171394218888,0.6974631935286437
96.0,37.6,802.0,32.0,1.6,4.05,0.0,20.0,56.1,0.6976606304051318,0.3717757937837734,0.6976606304051318
96.0,35.7,790.0,31.0,-2.3,3.98,0.0,20.0,56.9,0.6976606304051318,0.3717757937837734,0.6976606304051318
97.0,37.3,793.0,31.0,-1.6,4.08,0.0,20.0,59.2,0.6974631935286437,0.3717171394218888,0.6974631935286437
97.0,36.9,789.0,31.0,-2.3,3.76,0.0,20.0,57.3,0.6975109557551643,0.3717382297952323,0.6975109557551643
97.0,40.8,805.0,44.0,-3.1,4.17,3.0,20.4,54.9,0.6965805433889131,0.372454594493282,0.6965805433889131
97.0,63.5,846.0,48.0,0.0,9.0,16.0,28.2,54.1,0.6949688220244435,0.3735525060686338,0.6949688220244435
98.0,39.2,1618.0,47.0,3.1,10.41,26.0,28.2,67.1,0.6954675364642646,0.3738420628613119,0.6954675364642646
98.0,50.2,2304.0,32.0,-7.8,17.11,33.0,32.2,71.8,0.6937750488837379,0.3739363288140808,0.6937750488837379
98.0,38.0,2822.0,42.0,3.1,8.32,39.0,25.9,72.5,0.6877395410458319,0.3794471890691614,0.6877395410458319
99.0,61.6,2067.0,39.0,0.8,18.78,46.0,32.9,69.0,0.6866413216862307,0.38047233100878,0.6866413216862307
99.0,47.8,2362.0,30.0,0.0,14.81,51.0,29.8,72.5,0.6859550542326589,0.3804348742181316,0.6859550542326589
99.0,37.3,2612.0,19.0,3.1,14.25,56.0,31.0,75.7,0.6865108682892107,0.380204285486144,0.6865108682892107
98.0,19.2,1888.0,37.0,10.9,8.75,58.0,27.8,63.1,0.6910812174459079,0.3773412587352616,0.6910812174459079
98.0,19.6,1911.0,41.0,3.9,5.5,56.0,23.5,63.1,0.6924348834966669,0.3777875423948901,0.6924348834966669
97.0,49.4,1877.0,20.0,0.0,6.28,51.0,23.5,70.6,0.6919267584420483,0.3774697991963751,0.6919267584420483
97.0,18.0,1600.0,48.0,3.1,4.14,48.0,21.6,63.1,0.6884800409348536,0.3795747352711422,0.6884800409348536
95.0,71.0,1622.0,79.0,2.3,16.37,53.0,32.2,67.8,0.6916318659456689,0.3779061985721837,0.6916318659456689
95.0,98.4,1824.0,79.0,2.3,25.95,60.0,36.1,63.5,0.6940835799215815,0.3750595705062435,0.6940835799215815
94.0,55.7,2026.0,44.0,2.3,8.71,61.0,24.7,67.8,0.6880491182705994,0.3790946421546692,0.6880491182705994
93.0,57.3,2038.0,56.0,0.0,16.88,61.0,30.2,69.4,0.6867274219369476,0.378696054724754,0.6867274219369476
92.0,79.2,2070.0,78.0,4.7,24.5,66.0,34.9,67.8,0.6881647217126227,0.3769623084740379,0.6881647217126227
91.0,99.2,2278.0,23.0,0.0,23.18,66.0,32.2,65.5,0.6938191246721018,0.3734232682879359,0.6938191246721018
91.0,46.7,2202.0,21.0,5.5,15.03,67.0,31.4,72.2,0.6956239329684901,0.3705019492646493,0.6956239329684901
90.0,33.7,2199.0,20.0,0.0,10.32,61.0,29.0,76.5,0.6940977831853815,0.3703567885442784,0.6940977831853815
90.0,19.2,1951.0,36.0,3.9,5.48,58.0,23.5,63.5,0.6938733347691205,0.3712253340932422,0.6938733347691205
89.0,18.4,1919.0,19.0,1.6,5.4,57.0,23.5,76.5,0.6926109442953658,0.3735764464513367,0.6926109442953658
89.0,19.2,1860.0,18.0,3.1,5.17,54.0,23.1,63.1,0.6932790228977431,0.3735324154334379,0.6932790228977431
88.0,18.4,1719.0,20.0,0.0,4.54,37.0,22.0,63.1,0.6953477196812488,0.3736879541437373,0.6953477196812488
88.0,20.8,1064.0,31.0,0.0,3.23,18.0,18.4,56.9,0.6975178874602009,0.3738370480285453,0.6975178874602009
88.0,37.6,804.0,29.0,3.1,4.12,5.0,20.0,55.3,0.6976543626292406,0.3738785829760275,0.6976543626292406
88.0,37.3,792.0,31.0,1.6,4.01,0.0,20.4,60.0,0.6977603960176991,0.3739810158617605,0.6977603960176991
88.0,36.9,786.0,29.0,-1.6,4.02,0.0,20.0,61.6,0.6976543626292406,0.3738785829760275,0.6976543626292406
88.0,38.0,784.0,30.0,-1.6,4.06,0.0,20.0,58.4,0.6973531871512054,0.3738126755751254,0.6973531871512054
88.0,37.6,799.0,66.0,-1.6,4.13,7.0,20.4,59.2,0.6994549821415021,0.3724617821115645,0.6994549821415021
88.0,61.6,1550.0,20.0,1.6,11.256613962539529,19.0,31.8,60.8,0.6994709270082304,0.3717672465195576,0.6994709270082304
88.0,78.4,1697.0,73.0,-1.6,24.12,33.67127381397086,35.3,68.2,0.699582041525772,0.3714471127800468,0.699582041525772
88.0,28.2,2120.0,100.0,7.8,20.58,46.0,33.7,63.5,0.704040537777264,0.3684784194758593,0.704040537777264
89.0,100.0,2468.0,91.0,2.3,45.44,58.0,44.3,61.6,0.7061366818871904,0.3655001588951306,0.7061366818871904
89.0,100.0,1988.0,64.0,-2.3,31.82,67.0,38.4,59.6,0.7093783590575363,0.3639372722449784,0.7093783590575363
90.0,79.2,2254.0,21.0,-4.7,26.55,70.0,35.3,68.2,0.7144833904732448,0.3618469731277607,0.7144833904732448
90.0,17.3,2283.0,19.0,0.0,5.93,64.0,24.3,64.3,0.717694131472833,0.3605830589176652,0.717694131472833
90.0,18.0,2072.0,21.0,0.0,5.62,57.0,23.5,63.9,0.7143860411846398,0.3653852861695305,0.7143860411846398
90.0,36.5,1930.0,19.0,7.0,10.45,58.0,29.0,72.9,0.7139126584512732,0.3653818337791819,0.7139126584512732
89.0,18.4,1816.0,40.0,3.1,4.97,54.0,22.4,63.5,0.7138331207349693,0.3656172598197693,0.7138331207349693
89.0,54.5,1806.0,19.0,0.8,14.53,54.0,31.0,70.6,0.711650948196137,0.3658539193119273,0.711650948196137
89.0,18.4,1761.0,37.0,3.9,4.63,52.0,22.4,63.1,0.710057794929392,0.367050365218416,0.710057794929392
88.0,55.7,1731.0,59.0,-3.9,14.34,54.0,31.0,70.2,0.7103128433699203,0.3668723269111774,0.7103128433699203
88.0,72.5,1803.0,23.0,-0.8,19.4,53.0,33.3,67.5,0.7110596919123958,0.3665188760081386,0.7110596919123958
88.0,40.0,1766.0,19.0,-0.8,9.84,48.0,28.6,74.1,0.7101177537914445,0.3663428899771678,0.7101177537914445
88.0,40.0,1597.0,20.0,3.1,9.64,45.0,28.2,72.2,0.709493520596736,0.366294553243818,0.709493520596736
88.0,36.9,1537.0,19.0,-1.6,8.55,45.0,27.1,72.9,0.7087421581672367,0.3663896242674528,0.7087421581672367
87.0,15.7,1475.0,20.0,7.0,3.52,42.0,21.2,69.4,0.7138245977376483,0.3629477007459942,0.7138245977376483
87.0,36.9,1384.0,21.0,-2.3,7.66,40.0,28.2,70.6,0.7126952657142177,0.3629201868821705,0.7126952657142177
87.0,19.2,1198.0,32.0,4.7,3.59,16.0,19.2,60.0,0.7158927330378269,0.3606907170986979,0.7158927330378269
87.0,42.7,791.0,51.0,-0.8,4.43,23.0,22.0,53.3,0.7158132356530393,0.3608244985220675,0.7158132356530393
87.0,76.9,2283.0,20.0,-3.1,26.3,37.0,35.3,68.2,0.7171925843051129,0.3599031241574157,0.7171925843051129
87.0,36.5,1911.0,44.0,-4.7,11.37,46.0,29.8,72.9,0.7159940996115127,0.3601983926290467,0.7159940996115127
87.0,35.7,2356.0,26.0,0.0,9.03,46.0,27.5,72.9,0.7136391487820725,0.3606018814114484,0.7136391487820725
87.0,18.8,2146.0,35.0,7.0,5.95,42.0,24.7,63.5,0.715397457292047,0.3595934780214581,0.715397457292047
87.0,20.4,1848.0,29.0,7.8,5.31,16.0,22.7,62.7,0.7155983233860137,0.3596584018492456,0.7155983233860137
87.0,40.8,777.0,64.0,3.9,5.22,20.0,25.9,60.4,0.7145293950783745,0.360705343382889,0.7145293950783745
87.0,80.0,2015.0,68.0,-2.3,24.48,35.0,34.9,66.7,0.714968531660601,0.3602035218679348,0.714968531660601
87.0,21.2,2311.0,57.0,8.6,6.71,36.0,24.7,63.5,0.7174923941198219,0.3582218559989771,0.7174923941198219
87.0,26.7,1801.0,21.0,0.0,5.88,26.0,22.7,70.6,0.7153417077246638,0.3587591014402136,0.7153417077246638
87.0,19.2,1169.0,28.0,1.6,4.61,22.0,23.1,60.8,0.7129576275319753,0.3600826768277846,0.7129576275319753
87.0,30.2,1704.0,27.0,1.6,7.71,21.0,26.3,73.3,0.7129399079227549,0.3600813598547236,0.7129399079227549
87.0,28.6,1714.0,32.0,0.0,7.81,23.0,26.7,74.5,0.7129576275319753,0.3600826768277846,0.7129576275319753
87.0,21.6,1928.0,20.0,0.0,5.62,18.0,23.9,72.9,0.7149887887082935,0.3593034330906929,0.7149887887082935
87.0,33.7,1487.0,20.0,3.9,7.58,15.0,26.7,72.5,0.715118749887635,0.3592594920725459,0.715118749887635
87.0,47.8,1317.0,21.0,7.8,10.07,16.0,28.6,67.1,0.7154239371103442,0.3594875961300959,0.7154239371103442
87.0,41.6,1317.0,47.0,8.6,8.0,23.0,26.7,62.0,0.7178679294777653,0.3590778790142059,0.7178679294777653
87.0,52.5,2187.0,20.0,-12.5,17.42,24.0,32.2,70.2,0.7195154491416371,0.357471488290403,0.7195154491416371
87.0,18.8,1675.0,37.0,1.6,4.47,23.0,22.0,62.7,0.7173122132044712,0.3585913646388429,0.7173122132044712
87.0,60.8,2183.0,18.0,0.0,19.59,31.0,32.9,69.4,0.7190437540367607,0.3578393426115191,0.7190437540367607
87.0,27.5,2587.0,19.0,-1.6,10.63,29.0,29.4,78.8,0.7204958719693877,0.3569609365360628,0.7204958719693877
87.0,19.6,1808.0,22.0,3.9,4.77,22.0,22.4,63.86206602509441,0.7197102535165225,0.3582447478635018,0.7197102535165225
87.0,16.9,1506.0,52.0,3.1,3.74,22.0,21.2,65.9,0.7190663524540575,0.3588890091178391,0.7190663524540575
87.0,63.5,2062.0,66.0,1.6,19.97,35.0,33.3,68.2,0.7196537642396689,0.3586466606733,0.7196537642396689
87.0,76.5,3243.0,51.0,0.0,37.51,43.0,37.3,68.2,0.7210748367318687,0.3577961293157404,0.7210748367318687
87.0,69.4,2234.0,20.0,1.6,22.45,48.0,34.1,69.0,0.722864924263021,0.3574788141403242,0.722864924263021
87.0,37.6,2382.0,50.0,-3.1,13.11,51.0,30.6,74.9,0.722742597512988,0.357550686846859,0.722742597512988
87.0,60.0,2579.0,36.0,-9.4,24.19,51.0,34.5,71.0,0.7173512099505528,0.3606824956499355,0.7173512099505528
87.0,23.5,2287.0,41.0,7.8,6.49,47.0,24.7,75.3,0.7206913841178458,0.3592898653594109,0.7206913841178458
87.0,58.0,2316.0,48.0,2.3,20.2,48.0,33.3,71.0,0.721264110634548,0.3590643108579025,0.721264110634548
87.0,67.5,2421.0,56.0,-5.5,24.44,54.0,34.5,70.6,0.7212620872975907,0.3589346242689651,0.7212620872975907
87.0,29.4,2661.0,30.0,-2.3,10.56,54.0,29.0,78.0,0.7215192052001813,0.3588623195502371,0.7215192052001813
87.0,31.8,2667.0,19.0,3.1,11.77,52.0,29.8,77.6,0.7214393139560393,0.3588162321688126,0.7214393139560393
86.0,18.8,2314.0,32.0,0.0,6.51,42.0,25.1,63.9,0.7216197328421063,0.3587684030372283,0.7216197328421063
86.0,39.6,1997.0,65.0,3.9,11.77,44.0,31.4,72.9,0.7223745291995518,0.3584767110663485,0.7223745291995518
86.0,83.5,2295.0,70.0,0.8,29.64,52.0,36.5,67.8,0.7227081022242471,0.3583333428752254,0.7227081022242471
86.0,84.3,2608.0,62.0,2.3,26.09,52.0,33.3,67.8,0.7185038663836155,0.3618359048599834,0.7185038663836155
86.0,78.8,2577.0,64.0,-0.8,30.59,54.0,36.1,68.6,0.7161403191522371,0.3631050686384225,0.7161403191522371
86.0,18.8,2546.0,20.0,0.0,7.26,33.0,26.3,78.8,0.7118392339566201,0.3666528282868431,0.7118392339566201
86.0,22.7,1027.0,41.0,-0.8,2.42,25.0,18.8,59.6,0.7105640441886835,0.3672222915370534,0.7105640441886835
86.0,57.6,2215.0,21.0,0.0,20.05,41.0,33.7,71.8,0.708248355247195,0.3687093555714046,0.708248355247195
86.0,38.4,2040.0,41.0,-3.1,14.02,52.0,31.0,76.1,0.7056085076484944,0.3704239300333256,0.7056085076484944
86.0,22.0,2663.0,19.0,0.0,10.55,57.0,29.4,64.3,0.7030027809895114,0.3720946120735709,0.7030027809895114
86.0,19.2,2608.0,19.0,0.0,7.44,28.0,26.3,64.3,0.696722488314436,0.3763918827949234,0.696722488314436
86.0,30.6,816.0,40.0,-0.8,5.23,20.0,22.7,67.8,0.6930884800909486,0.3789402973111924,0.6930884800909486
86.0,54.1,1926.0,60.0,-2.3,17.23,36.0,32.5,69.8,0.6868807852794937,0.3834397526281436,0.6868807852794937
86.0,78.8,3251.0,42.0,-7.0,39.36,44.0,38.0,68.2,0.6887479406657296,0.3819016962022014,0.6887479406657296
86.0,84.3,2319.0,68.0,-3.1,29.22,53.0,36.1,67.8,0.6902448838707758,0.3812821215244149,0.6902448838707758
86.0,84.7,2713.0,26.0,-10.2,34.27,56.0,36.9,67.8,0.6917381346662957,0.3809252115196479,0.6917381346662957
86.0,25.5,2724.0,18.0,0.0,7.73,47.0,25.9,78.8,0.691330256864605,0.3809844062872414,0.691330256864605
86.0,18.8,1982.0,20.0,0.0,5.33,24.0,22.7,63.5,0.6915237791965908,0.3810203964744363,0.6915237791965908
86.0,25.5,1211.0,64.0,6.2,3.58,27.0,19.6,66.7,0.6949056335696079,0.3799895902951787,0.6949056335696079
86.0,92.2,1558.0,73.0,5.5,21.56,42.0,34.5,62.4,0.6983257234993434,0.3769396064029284,0.6983257234993434
86.0,91.0,2302.0,73.0,0.0,31.31,57.0,36.9,67.1,0.7008002966694563,0.3756347256135081,0.7008002966694563
86.0,89.4,2933.0,83.0,-8.6,39.63,68.0,38.4,67.8,0.7054270252202587,0.3727543500199935,0.7054270252202587
86.0,23.5,3120.0,89.0,7.8,8.74,72.0,27.1,50.6,0.7137104733024439,0.3651457748616677,0.7137104733024439
87.0,77.6,2443.0,42.0,0.0,12.06,66.0,28.2,66.7,0.7158166152850268,0.3634340620692571,0.7158166152850268
87.0,95.7,2181.0,62.0,4.7,31.78,66.0,37.3,67.1,0.7134815798439011,0.3651661173840254,0.7134815798439011
87.0,42.0,2165.0,19.0,-3.9,13.46,61.0,30.6,72.2,0.7136715248889537,0.3650943384099678,0.7136715248889537
87.0,18.0,1752.0,21.0,0.0,4.75,46.0,22.4,63.5,0.7114569491667372,0.3654858799642554,0.7114569491667372
87.0,33.3,1465.0,52.0,-0.8,7.41,47.0,25.9,73.7,0.7114919714696865,0.3655384181761114,0.7114919714696865
86.0,86.7,1631.0,63.0,-2.3,21.85,54.0,34.5,65.5,0.7110511422666665,0.3656418332466585,0.7110511422666665
86.0,85.5,1875.0,58.0,-1.6,22.59,58.0,32.5,66.3,0.7107093284101322,0.3655695077852284,0.7107093284101322
86.0,51.8,1944.0,19.0,0.0,7.48,43.0,25.1,67.8,0.7108957014783782,0.3654997295496469,0.7108957014783782
86.0,20.0,1144.0,31.0,0.0,3.68,16.0,18.8,60.4,0.7078706883214283,0.367046065779421,0.7078706883214283
86.0,37.6,924.0,66.0,3.9,8.63,24.0,29.0,63.1,0.7057264562886174,0.3675952946088251,0.7057264562886174
86.0,76.9,2294.0,51.0,-4.7,26.88,37.0,35.7,68.2,0.7036490885667429,0.3691306878591848,0.7036490885667429
86.0,21.2,1924.0,76.0,6.2,23.46,41.0,36.1,77.3,0.7060277906884468,0.367445266622571,0.7060277906884468
87.0,20.4,1987.0,65.0,2.3,9.63,42.0,29.8,72.9,0.7020273857436727,0.3690952873650515,0.7020273857436727
87.0,48.6,2122.0,27.0,5.5,8.01,21.0,25.9,69.0,0.7024381731241781,0.3690027295355852,0.7024381731241781
88.0,30.2,813.0,78.0,-1.6,3.37,26.0,19.2,60.4,0.702289484407554,0.368918116836621,0.702289484407554
88.0,97.6,2549.0,20.0,-4.7,38.1,40.0,38.8,66.7,0.7042054864375811,0.3683846730459267,0.7042054864375811
88.0,83.1,2117.0,20.0,-1.6,25.87,48.0,35.3,67.5,0.7041567079983774,0.3681390836360245,0.7041567079983774
89.0,20.4,2220.0,19.0,0.0,6.77,33.0,25.1,63.1,0.7030276793643894,0.3685119730909779,0.7030276793643894
89.0,18.0,1528.0,25.0,3.1,3.75,20.0,21.6,62.4,0.7021986310163102,0.3690856465551316,0.7021986310163102
89.0,42.7,780.0,36.0,-0.8,4.48,11.0,20.8,52.9,0.7012141061778987,0.370492947146066,0.7012141061778987
89.0,33.3,812.0,66.0,-2.3,5.33,13.0,23.9,56.1,0.6989819337927498,0.3714732976906342,0.6989819337927498
90.0,84.3,1228.0,20.0,-6.2,15.57,18.0,32.5,60.0,0.699939490984089,0.3696772802211939,0.699939490984089
90.0,15.7,1216.0,39.0,-7.8,3.59,5.0,18.0,62.0,0.7008465834253709,0.3696976210137521,0.7008465834253709
90.0,42.7,760.0,33.0,3.1,4.56,33.67127381397086,21.2,52.5,0.6990697764669145,0.3699559840129267,0.6990697764669145
90.0,18.4,949.0,27.0,1.6,1.99,15.0,17.3,57.3,0.6978111896716344,0.3706195399378434,0.6978111896716344
91.0,16.9,1295.0,20.0,7.0,3.4,12.0,20.4,62.7,0.7003962312655994,0.3694763006929016,0.7003962312655994
91.0,25.5,907.0,47.0,4.7,3.67,13.0,19.6,67.8,0.7032819273411263,0.3688295382220359,0.7032819273411263
91.0,46.7,1229.0,19.0,3.9,8.58,18.0,27.5,65.1,0.7050173924988811,0.36829381495539,0.7050173924988811
91.0,18.4,1395.0,19.0,13.3,3.64,14.0,20.4,63.1,0.706419486233631,0.3684116293649173,0.706419486233631
91.0,19.6,1037.0,42.0,-1.6,2.89,12.0,18.8,56.1,0.7054741681726863,0.3688581940604122,0.7054741681726863
91.0,29.0,901.0,34.0,0.0,3.94,4.0,19.2,67.5,0.7053143849132061,0.3689601753979578,0.7053143849132061
92.0,43.9,766.0,28.0,3.9,4.58,4.0,21.6,49.0,0.7085348225574704,0.3658973486980027,0.7085348225574704
92.0,38.4,793.0,34.0,0.0,4.17,33.67127381397086,20.4,55.3,0.7035049300544334,0.369836965662604,0.7035049300544334
92.0,39.6,800.0,33.0,-2.3,4.41,0.0,20.4,52.9,0.705224490531011,0.3686349541141575,0.705224490531011
85.0,81.6,975.0,66.0,-3.9,11.7,15.0,30.6,56.1,0.7079156726382465,0.3666658188441662,0.7079156726382465
85.0,100.0,1205.0,88.0,7.0,17.83,20.0,36.1,60.4,0.708199659910021,0.3652184208885867,0.708199659910021
83.0,100.0,1934.0,77.0,2.3,31.22,33.0,38.0,60.4,0.7080926953779605,0.3649328529870416,0.7080926953779605
82.0,97.6,3021.0,52.0,-1.6,44.91,39.0,39.6,66.7,0.7103326903737363,0.3623992848282018,0.7103326903737363
81.0,74.9,2001.0,70.0,0.8,22.2,46.0,34.5,67.5,0.7130732679472831,0.359915308852503,0.7130732679472831
81.0,90.2,2368.0,68.0,0.8,31.06,54.0,36.5,67.5,0.7135175397348171,0.3598532098021484,0.7135175397348171
81.0,54.9,1885.0,53.0,0.8,16.93,59.0,32.2,73.3,0.7144673510027821,0.3597522321345765,0.7144673510027821
82.0,62.4,2031.0,61.0,-0.8,18.74,65.0,32.9,68.2,0.715252070735475,0.3595821793956772,0.715252070735475
83.0,78.8,2202.0,63.0,-10.2,25.66,69.0,34.9,67.8,0.716406547739246,0.3587311325285573,0.716406547739246
83.0,76.5,2306.0,28.0,-3.9,25.71,70.0,34.9,68.2,0.718243069019181,0.3579235779639994,0.718243069019181
82.0,19.2,2250.0,39.0,0.0,6.46,63.0,25.1,65.1,0.7200539742974825,0.3572537107052826,0.7200539742974825
81.0,47.1,2096.0,64.0,6.2,14.53,64.0,32.2,71.4,0.7203297411550106,0.3569980198867132,0.7203297411550106
81.0,90.2,2169.0,19.0,0.8,29.6,68.0,36.5,66.3,0.7229840491367585,0.3560680194764805,0.7229840491367585
82.0,58.4,1854.0,60.0,5.5,16.83,72.0,32.5,69.4,0.7254246328338142,0.355178912883814,0.7254246328338142
82.0,72.9,2018.0,19.0,-7.0,21.89,77.0,34.1,67.5,0.7283682686669181,0.3545088455099993,0.7283682686669181
83.0,54.1,2115.0,48.0,3.1,17.26,78.0,32.2,68.2,0.730405078683037,0.3539470339975521,0.730405078683037
82.0,58.4,2097.0,20.0,-4.7,18.44,71.0,32.5,69.4,0.7296840088860391,0.3555493796492029,0.7296840088860391
82.0,18.0,1835.0,36.0,3.1,4.78,42.0,22.7,63.5,0.7312831420246682,0.3552312205829869,0.7312831420246682
81.0,38.0,791.0,43.0,-3.9,4.24,19.0,20.4,58.4,0.7298573471598081,0.3555069953546702,0.7298573471598081
81.0,73.7,1852.0,67.0,0.0,21.75,33.0,34.1,67.1,0.7298713026647631,0.3548578292331653,0.7298713026647631
82.0,33.7,2827.0,67.0,-3.1,9.94,39.0,25.1,67.5,0.7287527447595946,0.355188180276771,0.7287527447595946
82.0,84.7,2088.0,65.0,-0.8,26.18,49.0,35.3,66.7,0.724211041133765,0.3589535615682644,0.724211041133765
83.0,86.7,2536.0,70.0,-8.6,34.0,59.0,37.3,67.5,0.724211041133765,0.3589535615682644,0.724211041133765
83.0,87.1,2983.0,20.0,0.0,10.92,55.0,29.0,67.5,0.7245555052414663,0.3589390063318152,0.7245555052414663
82.0,19.2,2536.0,19.0,0.0,7.27,35.0,25.9,63.9,0.717684980598825,0.3657620301880957,0.717684980598825
82.0,85.9,1754.0,76.0,0.0,25.88,41.0,36.5,67.5,0.7148004745723986,0.3673584718499139,0.7148004745723986
82.0,92.5,2072.0,85.0,0.8,29.2,46.0,36.5,65.9,0.7155084151979261,0.3667386643652559,0.7155084151979261
83.0,100.0,2326.0,83.0,0.8,38.52,51.0,40.0,62.4,0.714990086742338,0.3664591414383857,0.714990086742338
83.0,100.0,2533.0,26.0,0.8,41.23,51.0,40.0,64.7,0.7166223761843981,0.3659512634728975,0.7166223761843981
83.0,18.4,2212.0,37.0,7.8,5.81,24.0,23.1,63.5,0.7224692291348518,0.360837951023353,0.7224692291348518
83.0,56.5,1906.0,61.0,6.2,14.91,32.0,32.2,67.5,0.7227338444408906,0.3608060605830174,0.7227338444408906
83.0,79.6,2997.0,53.0,3.1,35.73,43.0,37.3,67.8,0.7222295748595878,0.3607331843873227,0.7222295748595878
83.0,59.6,2225.0,51.0,-1.6,20.68,53.0,33.3,69.8,0.7218549700581046,0.361056416963363,0.7218549700581046
